source,target,year,weight
322,335,2007,0
322,335,2008,0
322,335,2009,0
322,335,2010,0
322,335,2011,0
322,335,2012,0
322,335,2013,0
322,335,2014,0
322,336,2000,0
322,336,2001,1
322,336,2002,0
322,336,2003,0
322,336,2004,0
322,336,2005,1
322,336,2006,0
322,336,2007,0
322,336,2008,0
322,336,2009,0
322,336,2010,0
322,336,2011,0
322,336,2012,0
322,336,2013,0
322,336,2014,0
322,337,2000,0
322,337,2001,0
322,337,2002,1
322,337,2003,0
322,337,2004,0
322,337,2005,0
322,337,2006,0
322,337,2007,0
322,337,2008,0
322,337,2009,0
322,337,2010,0
322,337,2011,0
322,337,2012,0
322,337,2013,0
322,337,2014,1
322,339,2000,0
322,339,2001,1
322,339,2002,0
322,339,2003,0
322,339,2004,0
322,339,2005,2
322,339,2006,2
322,339,2007,2
322,339,2008,0
322,339,2009,2
322,339,2010,0
322,339,2011,2
322,339,2012,1
322,339,2013,0
322,339,2014,0
322,423,2000,0
322,423,2001,1
322,423,2002,1
322,423,2003,0
322,423,2004,1
322,423,2005,1
322,423,2006,2
322,423,2007,0
322,423,2008,0
322,423,2009,0
322,423,2010,0
322,423,2011,0
322,423,2012,0
322,423,2013,0
322,423,2014,0
322,424,2000,2
322,424,2001,1
322,424,2002,0
322,424,2003,0
322,424,2004,2
322,424,2005,0
322,424,2006,0
322,424,2007,0
322,424,2008,0
322,424,2009,0
322,424,2010,1
322,424,2011,1
322,424,2012,2
322,424,2013,2
322,424,2014,0
322,451,2000,0
322,451,2001,1
322,451,2002,0
322,451,2003,0
322,451,2004,0
322,451,2005,0
322,451,2006,0
322,451,2007,0
322,451,2008,0
322,451,2009,0
322,451,2010,0
322,451,2011,0
322,451,2012,0
322,451,2013,0
322,451,2014,0
322,453,2000,0
322,453,2001,0
322,453,2002,0
322,453,2003,1
322,453,2004,0
322,453,2005,0
322,453,2006,0
322,453,2007,2
322,453,2008,0
322,453,2009,1
322,453,2010,0
322,453,2011,0
322,453,2012,0
322,453,2013,0
322,453,2014,0
322,488,2000,0
322,488,2001,0
322,488,2002,0
322,488,2003,0
322,488,2004,0
322,488,2005,0
322,488,2006,0
322,488,2007,0
322,488,2008,0
322,488,2009,1
322,488,2010,0
322,488,2011,0
322,488,2012,0
322,488,2013,0
322,488,2014,0
322,493,2000,0
322,493,2001,0
322,493,2002,0
322,493,2003,0
322,493,2004,0
322,493,2005,0
322,493,2006,0
322,493,2007,0
322,493,2008,0
322,493,2009,0
322,493,2010,0
322,493,2011,0
322,493,2012,0
322,493,2013,1
322,493,2014,0
322,511,2000,2
322,511,2001,0
322,511,2002,0
322,511,2003,0
322,511,2004,0
322,511,2005,0
322,511,2006,0
322,511,2007,0
322,511,2008,0
322,511,2009,0
322,511,2010,0
322,511,2011,0
322,511,2012,0
322,511,2013,0
322,511,2014,0
322,518,2000,0
322,518,2001,0
322,518,2002,0
322,518,2003,0
322,518,2004,0
322,518,2005,0
322,518,2006,1
322,518,2007,0
322,518,2008,0
322,518,2009,0
322,518,2010,0
322,518,2011,0
322,518,2012,0
322,518,2013,0
322,518,2014,0
322,519,2000,0
322,519,2001,0
322,519,2002,0
322,519,2003,0
322,519,2004,0
322,519,2005,0
322,519,2006,0
322,519,2007,0
322,519,2008,0
322,519,2009,0
322,519,2010,0
322,519,2011,0
322,519,2012,0
322,519,2013,1
322,519,2014,0
322,523,2000,0
322,523,2001,1
322,523,2002,0
322,523,2003,0
322,523,2004,0
322,523,2005,0
322,523,2006,0
322,523,2007,0
322,523,2008,0
322,523,2009,0
322,523,2010,1
322,523,2011,0
322,523,2012,0
322,523,2013,1
322,523,2014,0
322,531,2000,0
322,531,2001,0
322,531,2002,0
322,531,2003,0
322,531,2004,0
322,531,2005,0
322,531,2006,1
322,531,2007,0
322,531,2008,0
322,531,2009,0
322,531,2010,0
322,531,2011,0
322,531,2012,0
322,531,2013,0
322,531,2014,0
322,541,2000,0
322,541,2001,0
322,541,2002,0
322,541,2003,1
322,541,2004,2
322,541,2005,1
322,541,2006,1
322,541,2007,1
322,541,2008,0
322,541,2009,0
322,541,2010,0
322,541,2011,1
322,541,2012,1
322,541,2013,1
322,541,2014,2
322,561,2000,2
322,561,2001,0
322,561,2002,0
322,561,2003,1
322,561,2004,0
322,561,2005,0
322,561,2006,1
322,561,2007,0
322,561,2008,0
322,561,2009,1
322,561,2010,0
322,561,2011,1
322,561,2012,1
322,561,2013,1
322,561,2014,1
322,562,2000,0
322,562,2001,0
322,562,2002,0
322,562,2003,1
322,562,2004,0
322,562,2005,0
322,562,2006,0
322,562,2007,0
322,562,2008,0
322,562,2009,0
322,562,2010,0
322,562,2011,0
322,562,2012,0
322,562,2013,0
322,562,2014,1
322,711,2000,0
322,711,2001,0
322,711,2002,0
322,711,2003,0
322,711,2004,0
322,711,2005,0
322,711,2006,1
322,711,2007,0
322,711,2008,0
322,711,2009,0
322,711,2010,0
322,711,2011,0
322,711,2012,0
322,711,2013,0
322,711,2014,0
323,212,2000,0
323,212,2001,0
323,212,2002,0
323,212,2003,0
323,212,2004,0
323,212,2005,0
323,212,2006,0
323,212,2007,0
323,212,2008,0
323,212,2009,0
323,212,2010,1
323,212,2011,0
323,212,2012,0
323,212,2013,0
323,212,2014,0
323,313,2000,1
323,313,2001,1
323,313,2002,1
323,313,2003,0
323,313,2004,0
323,313,2005,0
323,313,2006,0
323,313,2007,0
323,313,2008,0
323,313,2009,0
323,313,2010,0
323,313,2011,0
323,313,2012,0
323,313,2013,0
323,313,2014,0
323,315,2000,1
323,315,2001,0
323,315,2002,0
323,315,2003,0
323,315,2004,1
323,315,2005,0
323,315,2006,0
323,315,2007,1
323,315,2008,0
323,315,2009,1
323,315,2010,0
323,315,2011,0
323,315,2012,0
323,315,2013,0
323,315,2014,0
323,321,2000,0
323,321,2001,0
323,321,2002,0
323,321,2003,0
323,321,2004,0
323,321,2005,0
323,321,2006,0
323,321,2007,1
323,321,2008,0
323,321,2009,0
323,321,2010,0
323,321,2011,0
323,321,2012,0
323,321,2013,0
323,321,2014,0
323,322,2000,1
323,322,2001,1
323,322,2002,0
323,322,2003,2
323,322,2004,0
323,322,2005,2
323,322,2006,2
323,322,2007,2
323,322,2008,5
323,322,2009,1
323,322,2010,2
323,322,2011,2
323,322,2012,1
323,322,2013,3
323,322,2014,2
323,323,2000,16
323,323,2001,8
323,323,2002,12
323,323,2003,13
323,323,2004,15
323,323,2005,19
323,323,2006,24
323,323,2007,28
323,323,2008,20
323,323,2009,6
323,323,2010,6
323,323,2011,11
323,323,2012,10
323,323,2013,22
323,323,2014,15
323,325,2000,1
323,325,2001,0
323,325,2002,1
323,325,2003,1
323,325,2004,0
323,325,2005,0
323,325,2006,1
323,325,2007,0
323,325,2008,0
323,325,2009,0
323,325,2010,0
323,325,2011,1
323,325,2012,0
323,325,2013,0
323,325,2014,0
323,326,2000,0
323,326,2001,0
323,326,2002,1
323,326,2003,0
323,326,2004,0
323,326,2005,0
323,326,2006,0
323,326,2007,0
323,326,2008,0
323,326,2009,0
323,326,2010,2
323,326,2011,0
323,326,2012,0
323,326,2013,0
323,326,2014,0
323,331,2000,0
323,331,2001,0
323,331,2002,0
323,331,2003,0
323,331,2004,0
323,331,2005,1
323,331,2006,0
323,331,2007,0
323,331,2008,0
323,331,2009,0
323,331,2010,0
323,331,2011,0
323,331,2012,0
323,331,2013,0
323,331,2014,0
323,333,2000,0
323,333,2001,0
323,333,2002,0
323,333,2003,0
323,333,2004,0
323,333,2005,0
323,333,2006,1
323,333,2007,0
323,333,2008,0
323,333,2009,0
323,333,2010,1
323,333,2011,0
323,333,2012,0
323,333,2013,0
323,333,2014,0
323,334,2000,3
323,334,2001,2
323,334,2002,0
323,334,2003,1
323,334,2004,0
323,334,2005,1
323,334,2006,0
323,334,2007,0
323,334,2008,0
323,334,2009,0
323,334,2010,0
323,334,2011,0
323,334,2012,0
323,334,2013,1
323,334,2014,1
323,337,2000,0
323,337,2001,0
323,337,2002,0
323,337,2003,0
323,337,2004,0
323,337,2005,0
323,337,2006,0
323,337,2007,0
323,337,2008,0
323,337,2009,1
323,337,2010,0
323,337,2011,0
323,337,2012,0
323,337,2013,1
323,337,2014,0
323,339,2000,1
323,339,2001,0
323,339,2002,0
323,339,2003,0
323,339,2004,1
323,339,2005,0
323,339,2006,2
323,339,2007,1
323,339,2008,0
323,339,2009,0
323,339,2010,0
323,339,2011,1
323,339,2012,0
323,339,2013,0
323,339,2014,0
323,424,2000,0
323,424,2001,0
323,424,2002,0
323,424,2003,0
323,424,2004,0
323,424,2005,0
323,424,2006,0
323,424,2007,0
323,424,2008,0
323,424,2009,0
323,424,2010,1
323,424,2011,0
323,424,2012,0
323,424,2013,0
323,424,2014,0
323,443,2000,0
323,443,2001,0
323,443,2002,0
323,443,2003,0
323,443,2004,0
323,443,2005,0
323,443,2006,0
323,443,2007,0
323,443,2008,0
323,443,2009,0
323,443,2010,0
323,443,2011,0
323,443,2012,1
323,443,2013,0
323,443,2014,0
323,453,2000,0
323,453,2001,0
323,453,2002,0
323,453,2003,0
323,453,2004,0
323,453,2005,0
323,453,2006,2
323,453,2007,0
323,453,2008,0
323,453,2009,0
323,453,2010,0
323,453,2011,0
323,453,2012,0
323,453,2013,0
323,453,2014,1
323,492,2000,0
323,492,2001,0
323,492,2002,0
323,492,2003,0
323,492,2004,0
323,492,2005,0
323,492,2006,0
323,492,2007,0
323,492,2008,0
323,492,2009,0
323,492,2010,0
323,492,2011,0
323,492,2012,1
323,492,2013,0
323,492,2014,0
323,511,2000,3
323,511,2001,1
323,511,2002,1
323,511,2003,1
323,511,2004,4
323,511,2005,8
323,511,2006,2
323,511,2007,5
323,511,2008,1
323,511,2009,2
323,511,2010,2
323,511,2011,3
323,511,2012,1
323,511,2013,1
323,511,2014,4
323,512,2000,0
323,512,2001,0
323,512,2002,0
323,512,2003,0
323,512,2004,0
323,512,2005,1
323,512,2006,0
323,512,2007,0
323,512,2008,0
323,512,2009,0
323,512,2010,1
323,512,2011,0
323,512,2012,0
323,512,2013,0
323,512,2014,1
323,515,2000,0
323,515,2001,0
323,515,2002,0
323,515,2003,1
323,515,2004,2
323,515,2005,0
323,515,2006,0
323,515,2007,0
323,515,2008,0
323,515,2009,0
323,515,2010,0
323,515,2011,0
323,515,2012,0
323,515,2013,0
323,515,2014,0
323,518,2000,0
323,518,2001,0
323,518,2002,0
323,518,2003,0
323,518,2004,0
323,518,2005,2
323,518,2006,0
323,518,2007,0
323,518,2008,0
323,518,2009,0
323,518,2010,0
323,518,2011,0
323,518,2012,1
323,518,2013,0
323,518,2014,0
323,519,2000,0
323,519,2001,0
323,519,2002,0
323,519,2003,0
323,519,2004,0
323,519,2005,0
323,519,2006,2
323,519,2007,0
323,519,2008,1
323,519,2009,1
323,519,2010,0
323,519,2011,2
323,519,2012,1
323,519,2013,0
323,519,2014,0
323,523,2000,0
323,523,2001,0
323,523,2002,1
323,523,2003,0
323,523,2004,0
323,523,2005,0
323,523,2006,0
323,523,2007,0
323,523,2008,0
323,523,2009,0
323,523,2010,0
323,523,2011,0
323,523,2012,1
323,523,2013,0
323,523,2014,0
323,524,2000,0
323,524,2001,0
323,524,2002,0
323,524,2003,0
323,524,2004,0
323,524,2005,0
323,524,2006,0
323,524,2007,0
323,524,2008,0
323,524,2009,0
323,524,2010,0
323,524,2011,0
323,524,2012,0
323,524,2013,1
323,524,2014,0
323,525,2000,1
323,525,2001,0
323,525,2002,0
323,525,2003,0
323,525,2004,0
323,525,2005,0
323,525,2006,0
323,525,2007,0
323,525,2008,0
323,525,2009,0
323,525,2010,0
323,525,2011,0
323,525,2012,0
323,525,2013,0
323,525,2014,0
323,531,2000,0
323,531,2001,1
323,531,2002,0
323,531,2003,0
323,531,2004,0
323,531,2005,0
323,531,2006,0
323,531,2007,0
323,531,2008,0
323,531,2009,0
323,531,2010,0
323,531,2011,0
323,531,2012,0
323,531,2013,0
323,531,2014,0
323,532,2000,1
323,532,2001,0
323,532,2002,0
323,532,2003,0
323,532,2004,0
323,532,2005,0
323,532,2006,0
323,532,2007,0
323,532,2008,0
323,532,2009,0
323,532,2010,0
323,532,2011,0
323,532,2012,0
323,532,2013,0
323,532,2014,0
323,541,2000,2
323,541,2001,3
323,541,2002,2
323,541,2003,4
323,541,2004,2
323,541,2005,2
323,541,2006,6
323,541,2007,7
323,541,2008,1
323,541,2009,2
323,541,2010,5
323,541,2011,3
323,541,2012,4
323,541,2013,6
323,541,2014,4
323,561,2000,2
323,561,2001,3
323,561,2002,1
323,561,2003,1
323,561,2004,0
323,561,2005,2
323,561,2006,1
323,561,2007,3
323,561,2008,0
323,561,2009,1
323,561,2010,1
323,561,2011,2
323,561,2012,2
323,561,2013,2
323,561,2014,2
323,811,2000,0
323,811,2001,0
323,811,2002,0
323,811,2003,0
323,811,2004,0
323,811,2005,0
323,811,2006,0
323,811,2007,1
323,811,2008,0
323,811,2009,0
323,811,2010,0
323,811,2011,0
323,811,2012,0
323,811,2013,0
323,811,2014,0
323,812,2000,0
323,812,2001,1
323,812,2002,0
323,812,2003,0
323,812,2004,0
323,812,2005,0
323,812,2006,0
323,812,2007,0
323,812,2008,0
323,812,2009,0
323,812,2010,0
323,812,2011,0
323,812,2012,0
323,812,2013,0
323,812,2014,1
324,211,2000,7
324,211,2001,1
324,211,2002,2
324,211,2003,2
324,211,2004,0
324,211,2005,1
324,211,2006,1
324,211,2007,3
324,211,2008,2
324,211,2009,1
324,211,2010,6
324,211,2011,2
324,211,2012,4
324,211,2013,2
324,211,2014,0
324,212,2000,0
324,212,2001,0
324,212,2002,0
324,212,2003,0
324,212,2004,0
324,212,2005,0
324,212,2006,0
324,212,2007,0
324,212,2008,1
324,212,2009,1
324,212,2010,0
324,212,2011,1
324,212,2012,0
324,212,2013,0
324,212,2014,0
324,213,2000,0
324,213,2001,1
324,213,2002,0
324,213,2003,0
324,213,2004,0
324,213,2005,0
324,213,2006,0
324,213,2007,0
324,213,2008,1
324,213,2009,0
324,213,2010,2
324,213,2011,7
324,213,2012,0
324,213,2013,0
324,213,2014,1
324,221,2000,1
324,221,2001,0
324,221,2002,0
324,221,2003,1
324,221,2004,0
324,221,2005,2
324,221,2006,0
324,221,2007,1
324,221,2008,1
324,221,2009,0
324,221,2010,0
324,221,2011,1
324,221,2012,1
324,221,2013,0
324,221,2014,0
324,236,2000,1
324,236,2001,0
324,236,2002,0
324,236,2003,0
324,236,2004,0
324,236,2005,0
324,236,2006,0
324,236,2007,0
324,236,2008,0
324,236,2009,0
324,236,2010,0
324,236,2011,0
324,236,2012,0
324,236,2013,0
324,236,2014,0
324,237,2000,0
324,237,2001,0
324,237,2002,1
324,237,2003,0
324,237,2004,0
324,237,2005,0
324,237,2006,0
324,237,2007,0
324,237,2008,0
324,237,2009,0
324,237,2010,0
324,237,2011,0
324,237,2012,0
324,237,2013,0
324,237,2014,0
324,238,2000,0
324,238,2001,0
324,238,2002,0
324,238,2003,0
324,238,2004,0
324,238,2005,0
324,238,2006,1
324,238,2007,0
324,238,2008,0
324,238,2009,1
324,238,2010,0
324,238,2011,0
324,238,2012,0
324,238,2013,1
324,238,2014,0
324,311,2000,0
324,311,2001,0
324,311,2002,0
324,311,2003,0
324,311,2004,0
324,311,2005,0
324,311,2006,0
324,311,2007,1
324,311,2008,0
324,311,2009,0
324,311,2010,0
324,311,2011,0
324,311,2012,0
324,311,2013,0
324,311,2014,0
324,314,2000,1
324,314,2001,0
324,314,2002,0
324,314,2003,0
324,314,2004,0
324,314,2005,0
324,314,2006,0
324,314,2007,0
324,314,2008,0
324,314,2009,0
324,314,2010,0
324,314,2011,0
324,314,2012,0
324,314,2013,0
324,314,2014,0
324,321,2000,0
324,321,2001,0
324,321,2002,1
324,321,2003,0
324,321,2004,0
324,321,2005,0
324,321,2006,0
324,321,2007,0
324,321,2008,0
324,321,2009,0
324,321,2010,0
324,321,2011,0
324,321,2012,0
324,321,2013,0
324,321,2014,0
324,324,2000,16
324,324,2001,8
324,324,2002,8
324,324,2003,10
324,324,2004,7
324,324,2005,4
324,324,2006,10
324,324,2007,8
324,324,2008,4
324,324,2009,7
324,324,2010,10
324,324,2011,12
324,324,2012,9
324,324,2013,6
324,324,2014,9
324,325,2000,3
324,325,2001,1
324,325,2002,1
324,325,2003,5
324,325,2004,3
324,325,2005,3
324,325,2006,4
324,325,2007,3
324,325,2008,3
324,325,2009,4
324,325,2010,2
324,325,2011,4
324,325,2012,4
324,325,2013,3
324,325,2014,7
324,326,2000,0
324,326,2001,1
324,326,2002,0
324,326,2003,0
324,326,2004,0
324,326,2005,0
324,326,2006,0
324,326,2007,0
324,326,2008,0
324,326,2009,0
324,326,2010,0
324,326,2011,0
324,326,2012,0
324,326,2013,0
324,326,2014,0
324,327,2000,0
324,327,2001,0
324,327,2002,0
324,327,2003,0
324,327,2004,0
324,327,2005,0
324,327,2006,0
324,327,2007,1
324,327,2008,0
324,327,2009,1
324,327,2010,1
324,327,2011,1
324,327,2012,0
324,327,2013,0
324,327,2014,0
324,334,2000,2
324,334,2001,0
324,334,2002,0
324,334,2003,0
324,334,2004,0
324,334,2005,0
324,334,2006,0
324,334,2007,0
324,334,2008,0
324,334,2009,0
324,334,2010,0
324,334,2011,0
324,334,2012,0
324,334,2013,0
324,334,2014,0
324,335,2000,1
324,335,2001,0
324,335,2002,0
324,335,2003,0
324,335,2004,0
324,335,2005,0
324,335,2006,0
324,335,2007,0
324,335,2008,0
324,335,2009,0
324,335,2010,0
324,335,2011,1
324,335,2012,0
324,335,2013,0
324,335,2014,0
324,337,2000,0
324,337,2001,0
324,337,2002,0
324,337,2003,0
324,337,2004,0
324,337,2005,0
324,337,2006,0
324,337,2007,0
324,337,2008,0
324,337,2009,1
324,337,2010,0
324,337,2011,0
324,337,2012,0
324,337,2013,0
324,337,2014,0
324,423,2000,1
324,423,2001,0
324,423,2002,0
324,423,2003,0
324,423,2004,0
324,423,2005,0
324,423,2006,0
324,423,2007,0
324,423,2008,0
324,423,2009,0
324,423,2010,0
324,423,2011,0
324,423,2012,1
324,423,2013,0
324,423,2014,0
324,424,2000,1
324,424,2001,0
324,424,2002,0
324,424,2003,0
324,424,2004,0
324,424,2005,1
324,424,2006,1
324,424,2007,4
324,424,2008,0
324,424,2009,1
324,424,2010,3
324,424,2011,3
324,424,2012,0
324,424,2013,1
324,424,2014,1
324,445,2000,0
324,445,2001,0
324,445,2002,0
324,445,2003,0
324,445,2004,0
324,445,2005,0
324,445,2006,1
324,445,2007,2
324,445,2008,1
324,445,2009,0
324,445,2010,0
324,445,2011,0
324,445,2012,0
324,445,2013,1
324,445,2014,0
324,447,2000,0
324,447,2001,1
324,447,2002,1
324,447,2003,1
324,447,2004,1
324,447,2005,0
324,447,2006,2
324,447,2007,1
324,447,2008,1
324,447,2009,0
324,447,2010,0
324,447,2011,1
324,447,2012,0
324,447,2013,0
324,447,2014,0
324,484,2000,0
324,484,2001,0
324,484,2002,0
324,484,2003,0
324,484,2004,0
324,484,2005,0
324,484,2006,0
324,484,2007,1
324,484,2008,0
324,484,2009,0
324,484,2010,0
324,484,2011,0
324,484,2012,0
324,484,2013,0
324,484,2014,0
324,486,2000,1
324,486,2001,0
324,486,2002,0
324,486,2003,1
324,486,2004,1
324,486,2005,0
324,486,2006,1
324,486,2007,1
324,486,2008,0
324,486,2009,0
324,486,2010,0
324,486,2011,1
324,486,2012,1
324,486,2013,1
324,486,2014,1
324,493,2000,0
324,493,2001,0
324,493,2002,0
324,493,2003,0
324,493,2004,0
324,493,2005,0
324,493,2006,0
324,493,2007,1
324,493,2008,0
324,493,2009,0
324,493,2010,0
324,493,2011,0
324,493,2012,0
324,493,2013,0
324,493,2014,1
324,515,2000,0
324,515,2001,2
324,515,2002,0
324,515,2003,0
324,515,2004,0
324,515,2005,0
324,515,2006,0
324,515,2007,0
324,515,2008,0
324,515,2009,0
324,515,2010,0
324,515,2011,0
324,515,2012,0
324,515,2013,0
324,515,2014,0
324,522,2000,0
324,522,2001,0
324,522,2002,0
324,522,2003,0
324,522,2004,0
324,522,2005,0
324,522,2006,0
324,522,2007,0
324,522,2008,0
324,522,2009,1
324,522,2010,0
324,522,2011,0
324,522,2012,0
324,522,2013,0
324,522,2014,0
324,523,2000,0
324,523,2001,0
324,523,2002,0
324,523,2003,0
324,523,2004,0
324,523,2005,0
324,523,2006,0
324,523,2007,0
324,523,2008,0
324,523,2009,0
324,523,2010,0
324,523,2011,0
324,523,2012,1
324,523,2013,0
324,523,2014,1
324,531,2000,0
324,531,2001,1
324,531,2002,0
324,531,2003,0
324,531,2004,0
324,531,2005,0
324,531,2006,0
324,531,2007,0
324,531,2008,0
324,531,2009,0
324,531,2010,0
324,531,2011,1
324,531,2012,0
324,531,2013,0
324,531,2014,0
324,541,2000,0
324,541,2001,0
324,541,2002,0
324,541,2003,0
324,541,2004,1
324,541,2005,0
324,541,2006,0
324,541,2007,0
324,541,2008,1
324,541,2009,0
324,541,2010,0
324,541,2011,1
324,541,2012,0
324,541,2013,0
324,541,2014,0
324,551,2000,0
324,551,2001,0
324,551,2002,0
324,551,2003,1
324,551,2004,0
324,551,2005,0
324,551,2006,0
324,551,2007,0
324,551,2008,0
324,551,2009,0
324,551,2010,0
324,551,2011,0
324,551,2012,0
324,551,2013,0
324,551,2014,0
324,561,2000,0
324,561,2001,1
324,561,2002,0
324,561,2003,0
324,561,2004,0
324,561,2005,0
324,561,2006,0
324,561,2007,0
324,561,2008,0
324,561,2009,1
324,561,2010,0
324,561,2011,0
324,561,2012,0
324,561,2013,0
324,561,2014,0
324,562,2000,1
324,562,2001,0
324,562,2002,0
324,562,2003,0
324,562,2004,0
324,562,2005,0
324,562,2006,0
324,562,2007,0
324,562,2008,0
324,562,2009,0
324,562,2010,0
324,562,2011,0
324,562,2012,0
324,562,2013,0
324,562,2014,0
325,111,2000,1
325,111,2001,0
325,111,2002,0
325,111,2003,1
325,111,2004,0
325,111,2005,1
325,111,2006,0
325,111,2007,1
325,111,2008,4
325,111,2009,2
325,111,2010,1
325,111,2011,0
325,111,2012,3
325,111,2013,0
325,111,2014,2
325,112,2000,0
325,112,2001,2
325,112,2002,0
325,112,2003,0
325,112,2004,0
325,112,2005,0
325,112,2006,0
325,112,2007,0
325,112,2008,0
325,112,2009,0
325,112,2010,0
325,112,2011,0
325,112,2012,0
325,112,2013,0
325,112,2014,1
325,113,2000,0
325,113,2001,0
325,113,2002,0
325,113,2003,0
325,113,2004,1
325,113,2005,0
325,113,2006,0
325,113,2007,0
325,113,2008,0
325,113,2009,0
325,113,2010,0
325,113,2011,0
325,113,2012,1
325,113,2013,0
325,113,2014,1
325,115,2000,2
325,115,2001,1
325,115,2002,2
325,115,2003,0
325,115,2004,0
325,115,2005,0
325,115,2006,0
325,115,2007,0
325,115,2008,1
325,115,2009,0
325,115,2010,2
325,115,2011,1
325,115,2012,1
325,115,2013,0
325,115,2014,1
325,211,2000,2
325,211,2001,2
325,211,2002,0
325,211,2003,1
325,211,2004,1
325,211,2005,4
325,211,2006,1
325,211,2007,1
325,211,2008,1
325,211,2009,2
325,211,2010,0
325,211,2011,1
325,211,2012,2
325,211,2013,2
325,211,2014,0
325,212,2000,0
325,212,2001,2
325,212,2002,3
325,212,2003,0
325,212,2004,1
325,212,2005,0
325,212,2006,0
325,212,2007,4
325,212,2008,0
325,212,2009,2
325,212,2010,1
325,212,2011,5
325,212,2012,1
325,212,2013,0
325,212,2014,2
325,213,2000,0
325,213,2001,0
325,213,2002,1
325,213,2003,1
325,213,2004,1
325,213,2005,0
325,213,2006,0
325,213,2007,0
325,213,2008,0
325,213,2009,1
325,213,2010,1
325,213,2011,1
325,213,2012,2
325,213,2013,2
325,213,2014,0
325,221,2000,0
325,221,2001,1
325,221,2002,0
325,221,2003,2
325,221,2004,1
325,221,2005,1
325,221,2006,4
325,221,2007,0
325,221,2008,1
325,221,2009,1
325,221,2010,2
325,221,2011,4
325,221,2012,0
325,221,2013,2
325,221,2014,0
325,236,2000,0
325,236,2001,0
325,236,2002,1
325,236,2003,0
325,236,2004,0
325,236,2005,0
325,236,2006,0
325,236,2007,2
325,236,2008,0
325,236,2009,0
325,236,2010,1
325,236,2011,0
325,236,2012,0
325,236,2013,0
325,236,2014,0
325,237,2000,0
325,237,2001,1
325,237,2002,2
325,237,2003,1
325,237,2004,0
325,237,2005,0
325,237,2006,1
325,237,2007,0
325,237,2008,0
325,237,2009,0
325,237,2010,1
325,237,2011,0
325,237,2012,1
325,237,2013,0
325,237,2014,1
325,238,2000,0
325,238,2001,0
325,238,2002,0
325,238,2003,0
325,238,2004,0
325,238,2005,2
325,238,2006,1
325,238,2007,0
325,238,2008,0
325,238,2009,0
325,238,2010,1
325,238,2011,0
325,238,2012,0
325,238,2013,0
325,238,2014,1
325,311,2000,3
325,311,2001,3
325,311,2002,5
325,311,2003,4
325,311,2004,3
325,311,2005,4
325,311,2006,2
325,311,2007,1
325,311,2008,3
325,311,2009,9
325,311,2010,2
325,311,2011,1
325,311,2012,4
325,311,2013,5
325,311,2014,4
325,312,2000,0
325,312,2001,0
325,312,2002,1
325,312,2003,0
325,312,2004,0
325,312,2005,1
325,312,2006,3
325,312,2007,0
325,312,2008,2
325,312,2009,0
325,312,2010,0
325,312,2011,0
325,312,2012,1
325,312,2013,0
325,312,2014,1
325,313,2000,2
325,313,2001,1
325,313,2002,0
325,313,2003,0
325,313,2004,0
325,313,2005,1
325,313,2006,0
325,313,2007,0
325,313,2008,0
325,313,2009,0
325,313,2010,0
325,313,2011,0
325,313,2012,0
325,313,2013,1
325,313,2014,2
325,314,2000,1
325,314,2001,0
325,314,2002,0
325,314,2003,0
325,314,2004,0
325,314,2005,0
325,314,2006,1
325,314,2007,0
325,314,2008,0
325,314,2009,0
325,314,2010,1
